text	label
i didn't hear you, can you repeat that louder	repeat
i didn't catch that so please repeat it	repeat
please run that by me again	repeat
i missed that say it again	repeat
can you say again	repeat
please repeat what you just said	repeat
can i get you to say that once more	repeat
will you repeat what you just said	repeat
please repeat over what you said	repeat
come again with that	repeat
can i get some music by three six mafia in here	play_music
what does x’s music sound like	play_music
may i hear some music by fleet foxes	play_music
can i hear some music by cloud control	play_music
can x’s music be played	play_music
play some music for me	play_music
i'd like to hear my workout playlist	play_music
put on my jam session playlist please	play_music
can i hear my smooth jazz playlist	play_music
play a song for me	play_music
let's hear my workout playlist	play_music
put my workout playlist on	play_music
put my music on, please	play_music
play rock playlist	play_music
play some music	play_music
rock playlist please	play_music
can you play music	play_music
i want to listen to music	play_music
can you play the rock playlist	play_music
music please	play_music
rock music playlist	play_music
i want to hear my rock playlist	play_music
play that song hey	play_music
yo play that song that go like she take my money	play_music
can u play the song that sound like bells going off	play_music
play me the playlist entitled jazz	play_music
turn on the rap playlist	play_music
turn my drake playlist on	play_music
i want to hear my hip hop playlist	play_music
i need to listen to my beyonce playlist	play_music
can you play right above it	play_music
can you play everlong by foo fighters	play_music
play the song god's plan	play_music
please play come as you are by nirvana	play_music
please play the new lady gaga song	play_music
can you put on music by beach house	play_music
can you find music by slow magic to put on	play_music
i want to play my maroon 5 playlist	play_music
i want to listen to my maroon 5 playlist, play it for me	play_music
look up my maroon 5 playlists; play it	play_music
would you play my maroon 5 playlist	play_music
i need for you to play my maroon 5 playlist	play_music
can you play music the beatles	play_music
i need to play the song that goes like hey jude don't make it bad	play_music
please play even flow by pearl jam	play_music
play help! by the beatles	play_music
i wanna play the song that goes like hey jude don't make it bad	play_music
please play 1979 by the smashing pumpkins	play_music
can you play music by bob dylan	play_music
can you play music by led zeppelin	play_music
go ahead and play the song that goes like hey jude don't make it bad	play_music
please play the song that goes like hey jude don't make it bad	play_music
can you play some music by the beatles for me	play_music
play the song that goes like hey jude don't make it bad	play_music
play heart shaped box	play_music
play hey jude	play_music
can you play music by the rolling stones	play_music
commence playing music	play_music
play me some music	play_music
i want to hear some music	play_music
start up some music	play_music
start playing some music	play_music
i want to hear my vaporwave playlist	play_music
play my post-rock playlist	play_music
play the song called guerrilla radio	play_music
resume my metal playlist	play_music
resume my death metal playlist	play_music
please play my taylor swift mix	play_music
start my playlist	play_music
start playing my black metal playlist	play_music
play the song called blood brothers	play_music
play that song called bring the noise	play_music
play me some tunes	play_music
i want to hear pop music	play_music
play some rock	play_music
play that song called colony of birchman	play_music
play the song called tiny dancer	play_music
turn the radio on for some music	play_music
can you play your guitar right now	play_music
"can you play me that, ""baby shark, doo doo,"" song"	play_music
"play the song with the lyrics, ""baby shark, doo doo"	play_music
"find the song with, ""baby shark, doo doo"	play_music
"i want to hear the song that has, ""baby shark, doo doo"	play_music
"that ""baby shark, doo doo,"" song, i want to hear it"	play_music
i want to hear beatles music	play_music
i want to listen to music by the beatles	play_music
play songs by the beatles	play_music
play music by the beatles	play_music
play beatles	play_music
pull up my shower playlist	play_music
i need to hear my shower playlist	play_music
use my shower playlist	play_music
do the shower playlist please	play_music
i want to hear my shower playlist	play_music
is it okay to listen to elvis' music	play_music
can you play elvis	play_music
can you let me listen to elvis	play_music
do you have music by elvis	play_music
do you have any elvis music	play_music
find that song that goes something like i'm hooked on a feeling	play_music
may i know if you are a real person or an ai	are_you_a_bot
i need to know if you are a real person or an ai	are_you_a_bot
i want to know if you are a real person or an ai	are_you_a_bot
tell me if you are a real person or an ai	are_you_a_bot
are your real or artificial	are_you_a_bot
am i talking to a real person	are_you_a_bot
am i speaking with someone real	are_you_a_bot
would you consider yourself to be a bot	are_you_a_bot
i am not a bot, are you	are_you_a_bot
do you think you are a bot	are_you_a_bot
you sound like a bot	are_you_a_bot
how do i know that you're a person	are_you_a_bot
prove that you're a person	are_you_a_bot
are you a bot or a person	are_you_a_bot
are you real or fake	are_you_a_bot
are you ai, or a person	are_you_a_bot
are you a human or a bot	are_you_a_bot
